"","phylum","cutoff","termset","term","gene","description","effectsize"
"3253","proteobacteria","med","level2","","FIG00001294","Adenylate cyclase (EC 4.6.1.1)",0.295092546313921
"3254","proteobacteria","med","level2","","FIG00001221","Alkanesulfonates-binding protein",0.250076128604266
"3255","proteobacteria","med","level2","","FIG01258694","Alkyl hydroperoxide reductase subunit C-like protein",0.226692961262933
"3256","proteobacteria","med","level2","","FIG00006874","Aromatic hydrocarbon utilization transcriptional regulator CatR (LysR family)",0.232725553615959
"3257","proteobacteria","med","level2","","FIG00059898","Assimilatory nitrate reductase large subunit (EC:1.7.99.4)",0.305672950830224
"3258","proteobacteria","med","level2","","FIG00133200","Benzoate-CoA ligase (EC 6.2.1.25)",0.322169145187301
"3259","proteobacteria","med","level2","","FIG00010967","benzoate degradation ring-cleavage hydrolase",0.393473347148186
"3260","proteobacteria","med","level2","","FIG00029309","Benzoate transport, ATPase component",0.235140130437856
"3261","proteobacteria","med","level2","","FIG00037316","Benzoate transport, inner-membrane translocator",0.388213599242108
"3262","proteobacteria","med","level2","","FIG00105721","Benzoate transport, inner-membrane translocator precursor",0.404875217335419
"3263","proteobacteria","med","level2","","FIG00026094","Benzoyl-CoA oxygenase component B",0.324665596622468
"3264","proteobacteria","med","level2","","FIG00025630","cAMP-dependent Kef-type K+ transport system",0.383723416924413
"3265","proteobacteria","med","level2","","FIG00000827","Cell division topological specificity factor MinE",0.260045889949266
"3266","proteobacteria","med","level2","","FIG00005647","Chemotaxis protein CheD",0.166079244491034
"3267","proteobacteria","med","level2","","FIG00011094","Cyn operon transcriptional activator",0.285496954450663
"3268","proteobacteria","med","level2","","FIG01303734","Cysteine desulfurase (EC 2.8.1.7), NifS subfamily",0.351461729348405
"3269","proteobacteria","med","level2","","FIG00066414","Cytochrome c551/c552",0.419282768164422
"3270","proteobacteria","med","level2","","FIG00049519","Cytochrome c heme lyase subunit CcmH",0.18894758973525
"3271","proteobacteria","med","level2","","FIG00018846","Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion",0.201466007205599
"3272","proteobacteria","med","level2","","FIG00094011","D(-)-3-hydroxybutyrate oligomer hydrolase (EC 3.1.1.22)",0.504897485159353
"3273","proteobacteria","med","level2","","FIG00561534","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)",0.272252986989706
"3274","proteobacteria","med","level2","","FIG00043329","DNA-binding domain of ModE",0.245921454681953
"3275","proteobacteria","med","level2","","FIG00047081","Ferric receptor CfrA",2.36990037541671
"3276","proteobacteria","med","level2","","FIG00038726","Ferric siderophore transport system, periplasmic binding protein TonB",0.167825553314913
"3277","proteobacteria","med","level2","","FIG00004567","Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit",0.359616505235545
"3278","proteobacteria","med","level2","","FIG00133502","Formate hydrogenlyase subunit 4",0.380497743092881
"3279","proteobacteria","med","level2","","FIG00139433","Formate hydrogenlyase subunit 5",0.337511212850431
"3280","proteobacteria","med","level2","","FIG00003428","Formate hydrogenlyase subunit 7",0.323522069471479
"3281","proteobacteria","med","level2","","FIG00005487","Glutamine amidotransferase, class-II",0.267154446667064
"3282","proteobacteria","med","level2","","FIG00078081","Glutamine synthetase type II, eukaryotic (EC 6.3.1.2)",0.392432839505354
"3283","proteobacteria","med","level2","","FIG00001855","Glycine cleavage system transcriptional activator GcvA",0.18128070883988
"3284","proteobacteria","med","level2","","FIG00002065","Glyoxylate carboligase (EC 4.1.1.47)",0.278438633990968
"3285","proteobacteria","med","level2","","FIG00130057","Heme d1 biosynthesis protein NirL",0.639436964031015
"3286","proteobacteria","med","level2","","FIG00024032","Heme oxygenase (EC 1.14.99.3)",1.09951985080793
"3287","proteobacteria","med","level2","","FIG00001245","Hemoglobin-like protein HbO",0.234774769106915
"3288","proteobacteria","med","level2","","FIG00043116","Homocitrate synthase (EC 2.3.3.14)",0.28191240725417
"3289","proteobacteria","med","level2","","FIG00001609","Hydantoin racemase (EC 5.1.99.-)",0.179375959890378
"3290","proteobacteria","med","level2","","FIG00000429","Inorganic pyrophosphatase (EC 3.6.1.1)",0.286746264984256
"3291","proteobacteria","med","level2","","FIG00000843","Kup system potassium uptake protein",0.388801629462886
"3292","proteobacteria","med","level2","","FIG00004180","Magnesium and cobalt transport protein CorA",0.215130374222285
"3293","proteobacteria","med","level2","","FIG00001914","Metallo-beta-lactamase superfamily protein PA0057",0.254180469374283
"3294","proteobacteria","med","level2","","FIG00005728","Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)",0.179001177391388
"3295","proteobacteria","med","level2","","FIG00021644","Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)",0.199618009408574
"3296","proteobacteria","med","level2","","FIG00085182","NAD-dependent formate dehydrogenase alpha subunit",0.208493653092757
"3297","proteobacteria","med","level2","","FIG00002464","NAD-dependent formate dehydrogenase beta subunit",0.220733378122937
"3298","proteobacteria","med","level2","","FIG00002866","NAD-dependent formate dehydrogenase delta subunit",0.275925854106382
"3299","proteobacteria","med","level2","","FIG01955803","NAD-dependent formate dehydrogenase gamma subunit",0.255311460510022
"3300","proteobacteria","med","level2","","FIG00078697","Nicel/Cobalt-specific TonB-dependent outer membrane receptor",0.417101823802944
"3301","proteobacteria","med","level2","","FIG00001771","Nickel responsive regulator NikR",0.227463094118564
"3302","proteobacteria","med","level2","","FIG00004977","NifX-associated protein",0.339295818501831
"3303","proteobacteria","med","level2","","FIG00042639","NifZ protein",0.296237311679254
"3304","proteobacteria","med","level2","","FIG00229366","Nitrate ABC transporter, ATP-binding protein",0.254909310539599
"3305","proteobacteria","med","level2","","FIG00027125","Nitrate ABC transporter, nitrate-binding protein",0.269407875574623
"3306","proteobacteria","med","level2","","FIG00138111","Nitrate reductase cytochrome c550-type subunit",0.277666266617452
"3307","proteobacteria","med","level2","","FIG00000873","Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)",0.267606964542826
"3308","proteobacteria","med","level2","","FIG00138942","Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)",0.255853972165009
"3309","proteobacteria","med","level2","","FIG00055259","Nitrogenase-associated protein NifO",0.348554619027302
"3310","proteobacteria","med","level2","","FIG00003581","Nitrogenase FeMo-cofactor carrier protein NifX",0.296099202189383
"3311","proteobacteria","med","level2","","FIG00002831","Nitrogenase FeMo-cofactor scaffold and assembly protein NifN",0.271657582733833
"3312","proteobacteria","med","level2","","FIG00021623","Nitrogenase FeMo-cofactor synthesis molybdenum delivery protein NifQ",0.319645218782444
"3313","proteobacteria","med","level2","","FIG00002550","Nitrogenase (molybdenum-iron) alpha chain (EC 1.18.6.1)",0.249702016795965
"3314","proteobacteria","med","level2","","FIG00002596","Nitrogenase (molybdenum-iron) beta chain (EC 1.18.6.1)",0.278707205419252
"3315","proteobacteria","med","level2","","FIG00039921","Nitrogenase (molybdenum-iron) reductase and maturation protein NifH",0.258891921677257
"3316","proteobacteria","med","level2","","FIG00004951","Nitrogenase (molybdenum-iron)-specific transcriptional regulator NifA",0.262852580346618
"3317","proteobacteria","med","level2","","FIG00000846","Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)",0.308954345228316
"3318","proteobacteria","med","level2","","FIG00049022","Peptidyl-tRNA hydrolase, archaeal type (EC 3.1.1.29)",2.22801479259641
"3319","proteobacteria","med","level2","","FIG01955949","Periplasmic nitrate reductase precursor (EC 1.7.99.4)",0.23860321976519
"3320","proteobacteria","med","level2","","FIG01304516","PhnB protein",0.421427120011396
"3321","proteobacteria","med","level2","","FIG00022740","Phosphate transport regulator (distant homolog of PhoU)",0.219707829079426
"3322","proteobacteria","med","level2","","FIG00018470","P-hydroxylaminobenzoate lyase",0.419920671311465
"3323","proteobacteria","med","level2","","FIG00002960","Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.362676684811782
"3324","proteobacteria","med","level2","","FIG00046742","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.337509666125643
"3325","proteobacteria","med","level2","","FIG00007507","Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.343205622176887
"3326","proteobacteria","med","level2","","FIG00138385","Probable cytochrome c2",0.381148727194172
"3327","proteobacteria","med","level2","","FIG00134722","Protein serine/threonine phosphatase PrpC, regulation of stationary phase",0.228402469065104
"3328","proteobacteria","med","level2","","FIG00001215","Putative formate dehydrogenase oxidoreductase protein",0.171157348845529
"3329","proteobacteria","med","level2","","FIG00132844","Putative heme iron utilization protein",0.185812180253356
"3330","proteobacteria","med","level2","","FIG01960216","Putative stomatin/prohibitin-family membrane protease subunit YbbK",2.52809936387195
"3331","proteobacteria","med","level2","","FIG00031504","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.218515958926239
"3332","proteobacteria","med","level2","","FIG00008873","Pyrrolidone-carboxylate peptidase (EC 3.4.19.3)",0.236545907048944
"3333","proteobacteria","med","level2","","FIG00148600","Regulatory protein of benzoate catabolism",0.343343337628309
"3334","proteobacteria","med","level2","","FIG00015368","response regulator in two-component regulatory system with PhoQ",0.200649092787681
"3335","proteobacteria","med","level2","","FIG00099259","Response regulator NasT",0.29237288757527
"3336","proteobacteria","med","level2","","FIG00001285","RsbR, positive regulator of sigma-B",0.299625321841061
"3337","proteobacteria","med","level2","","FIG01006986","Sensory histidine kinase AtoS",0.634653688026809
"3338","proteobacteria","med","level2","","FIG00144741","Sensory histidine kinase CreB",0.928587993034781
"3339","proteobacteria","med","level2","","FIG00008886","Septum site-determining protein MinC",0.198433417168741
"3340","proteobacteria","med","level2","","FIG01317146","Transcriptional activator protein LuxR",0.289605757785616
"3341","proteobacteria","med","level2","","FIG00028342","Two-component oxygen-sensor histidine kinase FixL",0.313244127650527
"3342","proteobacteria","med","level2","Quinone cofactors","FIG01960799","2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-)",1.66501997051151
"3343","proteobacteria","med","level2","Quinone cofactors","FIG00481373","3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)",0.240912073898764
"3344","proteobacteria","med","level2","Quinone cofactors","FIG00009485","Coenzyme PQQ synthesis protein B",0.203070268682053
"3345","proteobacteria","med","level2","Quinone cofactors","FIG00029879","Coenzyme PQQ synthesis protein D",0.252657858895413
"3346","proteobacteria","med","level2","Quinone cofactors","FIG00133580","Coenzyme PQQ synthesis protein E",0.207464868436014
"3347","proteobacteria","med","level2","One-carbon Metabolism","FIG00028179","Formaldehyde activating enzyme",0.299169769675663
"3348","proteobacteria","med","level2","One-carbon Metabolism","FIG00006578","Formylmethanofuran dehydrogenase subunit A (EC 1.2.99.5)",0.33730374954236
"3349","proteobacteria","med","level2","One-carbon Metabolism","FIG00015638","Formylmethanofuran dehydrogenase subunit B (EC 1.2.99.5)",0.465492220425602
"3350","proteobacteria","med","level2","One-carbon Metabolism","FIG00136215","Formylmethanofuran dehydrogenase (tungsten) subunit C (EC 1.2.99.5)",0.427800529072896
"3351","proteobacteria","med","level2","One-carbon Metabolism","FIG00080382","Formylmethanofuran--tetrahydromethanopterin N-formyltransferase (EC 2.3.1.101)",0.33730374954236
"3352","proteobacteria","med","level2","One-carbon Metabolism","FIG00063325","N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27)",0.376171065659062
"3353","proteobacteria","med","level2","One-carbon Metabolism","FIG00147468","Putative malate dehydrogenase (EC 1.1.1.37), similar to archaeal MJ1425",2.39430624608346
"3354","proteobacteria","med","level2","One-carbon Metabolism","FIG00001504","Serine--glyoxylate aminotransferase (EC 2.6.1.45)",0.26648699174714
"3355","proteobacteria","med","level2","Detoxification","FIG01960027","5-methyl-dCTP pyrophosphohydrolase (EC 3.6.1.-)",1.72568584526771
"3356","proteobacteria","med","level2","Detoxification","FIG00000367","ADP-ribose pyrophosphatase (EC 3.6.1.13)",0.190215233641042
"3357","proteobacteria","med","level2","Detoxification","FIG01303895","GDP-mannose mannosyl hydrolase (EC 3.6.1.-)",0.403236999930321
"3358","proteobacteria","med","level2","Detoxification","FIG01296651","GDP-mannose pyrophosphatase YffH",0.39934626921128
"3359","proteobacteria","med","level2","Detoxification","FIG00037562","Glutathione-dependent formaldehyde-activating enzyme (EC 4.4.1.22)",0.329455604408543
"3360","proteobacteria","med","level2","Detoxification","FIG00340332","Nudix hydrolase family protein YffH",0.467043898611057
"3361","proteobacteria","med","level2","Organic sulfur assimilation","FIG00004568","ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components",0.181599652385729
"3362","proteobacteria","med","level2","Organic sulfur assimilation","FIG00113730","Alkanesulfonate monooxygenase (EC 1.14.14.5)",0.279320025045635
"3363","proteobacteria","med","level2","Organic sulfur assimilation","FIG00001221","Alkanesulfonates-binding protein",0.250076128604266
"3364","proteobacteria","med","level2","Organic sulfur assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.23565118342323
"3365","proteobacteria","med","level2","Organic sulfur assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.202791351705636
"3366","proteobacteria","med","level2","Organic sulfur assimilation","FIG00003055","Organosulfonate utilization protein SsuF",0.303738656225105
"3367","proteobacteria","med","level2","Organic sulfur assimilation","FIG01304165","Putative glutathione transporter, permease component",0.21901269077757
"3368","proteobacteria","med","level2","Transcription","FIG00025049","Predicted transcriptional regulator of 4-carboxymuconolactone decarboxylase, Rrf2 family",0.628537174668669
"3369","proteobacteria","med","level2","Transcription","FIG00000973","RNA polymerase sigma factor RpoE",0.225795002969729
"3370","proteobacteria","med","level2","Transcription","FIG00001197","RNA polymerase sigma factor RpoS",0.323483495973306
"3371","proteobacteria","med","level2","Transcription","FIG00001408","Rrf2 family transcriptional regulator",0.362983088128341
"3372","proteobacteria","med","level2","Transcription","FIG00026044","Serine protease precursor MucD/AlgY associated with sigma factor RpoE",0.190613838559917
"3373","proteobacteria","med","level2","Transcription","FIG00001202","Sigma factor RpoE negative regulatory protein RseB precursor",0.232093142067115
"3374","proteobacteria","med","level2","Transcription","FIG00000976","Transcription elongation factor GreB",0.224046472694997
"3375","proteobacteria","med","level2","Protein secretion system, Type II","FIG00003301","Flp pilus assembly protein RcpC/CpaB",0.194243965821527
"3376","proteobacteria","med","level2","Protein secretion system, Type II","FIG00015316","Flp pilus assembly protein TadB",0.204755032578862
"3377","proteobacteria","med","level2","Protein secretion system, Type II","FIG00066791","Similar to secretin RcpA/CpaC, associated with Flp pilus assembly",0.322401212567613
"3378","proteobacteria","med","level2","Protein secretion system, Type II","FIG00137434","Type II/IV secretion system ATPase TadZ/CpaE, associated with Flp pilus assembly",0.268456650092086
"3379","proteobacteria","med","level2","Protein secretion system, Type II","FIG00229278","Type II/IV secretion system secretin RcpA/CpaC, associated with Flp pilus assembly",0.189345947736445
"3380","proteobacteria","med","level2","Protein secretion system, Type II","FIG00068866","Type IV prepilin peptidase TadV/CpaA",0.287129679244141
"3381","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00027048","4-hydroxybenzoyl-CoA reductase, beta subunit (EC 1.3.99.20)",1.61334745776426
"3382","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00033560","4-hydroxybenzoyl-CoA reductase, gamma subunit (EC 1.3.99.20)",0.660945573324212
"3383","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00133200","Benzoate-CoA ligase (EC 6.2.1.25)",0.322169145187301
"3384","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00010967","benzoate degradation ring-cleavage hydrolase",0.393473347148186
"3385","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00029309","Benzoate transport, ATPase component",0.235140130437856
"3386","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00037316","Benzoate transport, inner-membrane translocator",0.388213599242108
"3387","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00105721","Benzoate transport, inner-membrane translocator precursor",0.404875217335419
"3388","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00026094","Benzoyl-CoA oxygenase component B",0.324665596622468
"3389","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00018470","P-hydroxylaminobenzoate lyase",0.419920671311465
"3390","proteobacteria","med","level3","Benzoate_transport_and_degradation_cluster","FIG00148600","Regulatory protein of benzoate catabolism",0.343343337628309
"3391","proteobacteria","med","level3","Nitrogen_fixation","FIG00008426","4Fe-4S ferredoxin, nitrogenase-associated",0.310021115607496
"3392","proteobacteria","med","level3","Nitrogen_fixation","FIG01303734","Cysteine desulfurase (EC 2.8.1.7), NifS subfamily",0.351461729348405
"3393","proteobacteria","med","level3","Nitrogen_fixation","FIG00043116","Homocitrate synthase (EC 2.3.3.14)",0.28191240725417
"3394","proteobacteria","med","level3","Nitrogen_fixation","FIG00004977","NifX-associated protein",0.339295818501831
"3395","proteobacteria","med","level3","Nitrogen_fixation","FIG00042639","NifZ protein",0.296237311679254
"3396","proteobacteria","med","level3","Nitrogen_fixation","FIG00055259","Nitrogenase-associated protein NifO",0.348554619027302
"3397","proteobacteria","med","level3","Nitrogen_fixation","FIG00003581","Nitrogenase FeMo-cofactor carrier protein NifX",0.296099202189383
"3398","proteobacteria","med","level3","Nitrogen_fixation","FIG00002831","Nitrogenase FeMo-cofactor scaffold and assembly protein NifN",0.271657582733833
"3399","proteobacteria","med","level3","Nitrogen_fixation","FIG00021623","Nitrogenase FeMo-cofactor synthesis molybdenum delivery protein NifQ",0.319645218782444
"3400","proteobacteria","med","level3","Nitrogen_fixation","FIG00002550","Nitrogenase (molybdenum-iron) alpha chain (EC 1.18.6.1)",0.249702016795965
"3401","proteobacteria","med","level3","Nitrogen_fixation","FIG00002596","Nitrogenase (molybdenum-iron) beta chain (EC 1.18.6.1)",0.278707205419252
"3402","proteobacteria","med","level3","Nitrogen_fixation","FIG00039921","Nitrogenase (molybdenum-iron) reductase and maturation protein NifH",0.258891921677257
"3403","proteobacteria","med","level3","Nitrogen_fixation","FIG00004951","Nitrogenase (molybdenum-iron)-specific transcriptional regulator NifA",0.262852580346618
"3404","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00004568","ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components",0.181599652385729
"3405","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00113730","Alkanesulfonate monooxygenase (EC 1.14.14.5)",0.279320025045635
"3406","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00001221","Alkanesulfonates-binding protein",0.250076128604266
"3407","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00138354","Alkanesulfonates transport system permease protein",0.23565118342323
"3408","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00007134","FMN reductase (EC 1.5.1.29)",0.202791351705636
"3409","proteobacteria","med","level3","Alkanesulfonate_assimilation","FIG00003055","Organosulfonate utilization protein SsuF",0.303738656225105
"3410","proteobacteria","med","level3","Cysteine_Biosynthesis","FIG00000728","Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",0.228386757625397
"3411","proteobacteria","med","level3","Cysteine_Biosynthesis","FIG00001000","Sulfate and thiosulfate binding protein CysP",0.229414028438823
"3412","proteobacteria","med","level3","Cysteine_Biosynthesis","FIG00000959","Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)",0.240176978797056
"3413","proteobacteria","med","level3","Cysteine_Biosynthesis","FIG00018897","Sulfate transport system permease protein CysT",0.237593505097551
"3414","proteobacteria","med","level3","Cysteine_Biosynthesis","FIG01272192","Sulfate transport system permease protein CysW",0.265793459447816
"3415","proteobacteria","med","level3","Alkanesulfonates_Utilization","FIG00113730","Alkanesulfonate monooxygenase (EC 1.14.14.5)",0.279320025045635
"3416","proteobacteria","med","level3","Alkanesulfonates_Utilization","FIG00001221","Alkanesulfonates-binding protein",0.250076128604266
"3417","proteobacteria","med","level3","Alkanesulfonates_Utilization","FIG00138354","Alkanesulfonates transport system permease protein",0.23565118342323
"3418","proteobacteria","med","level3","Alkanesulfonates_Utilization","FIG00007134","FMN reductase (EC 1.5.1.29)",0.202791351705636
"3419","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00034803","Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)",0.328825477629047
"3420","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00010556","Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)",0.328825477629047
"3421","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00114139","Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)",0.435976107712716
"3422","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00029945","Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1)",0.382339030305622
"3423","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00091584","Cytochrome c553-like",0.557652887725195
"3424","proteobacteria","med","level3","Terminal_cytochrome_C_oxidases","FIG00008672","Cytochrome c oxidase (B(O/a)3-type) chain II (EC 1.9.3.1)",0.319556867619084
"3425","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00059898","Assimilatory nitrate reductase large subunit (EC:1.7.99.4)",0.305672950830224
"3426","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00229366","Nitrate ABC transporter, ATP-binding protein",0.254909310539599
"3427","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00027125","Nitrate ABC transporter, nitrate-binding protein",0.269407875574623
"3428","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00138111","Nitrate reductase cytochrome c550-type subunit",0.277666266617452
"3429","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00000873","Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)",0.267606964542826
"3430","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00138942","Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)",0.255853972165009
"3431","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG01955949","Periplasmic nitrate reductase precursor (EC 1.7.99.4)",0.23860321976519
"3432","proteobacteria","med","level3","Nitrate_and_nitrite_ammonification","FIG00099259","Response regulator NasT",0.29237288757527
"3433","proteobacteria","med","level3","Widespread_colonization_island","FIG00003301","Flp pilus assembly protein RcpC/CpaB",0.194243965821527
"3434","proteobacteria","med","level3","Widespread_colonization_island","FIG00015316","Flp pilus assembly protein TadB",0.204755032578862
"3435","proteobacteria","med","level3","Widespread_colonization_island","FIG00066791","Similar to secretin RcpA/CpaC, associated with Flp pilus assembly",0.322401212567613
"3436","proteobacteria","med","level3","Widespread_colonization_island","FIG00137434","Type II/IV secretion system ATPase TadZ/CpaE, associated with Flp pilus assembly",0.268456650092086
"3437","proteobacteria","med","level3","Widespread_colonization_island","FIG00229278","Type II/IV secretion system secretin RcpA/CpaC, associated with Flp pilus assembly",0.189345947736445
"3438","proteobacteria","med","level3","Widespread_colonization_island","FIG00068866","Type IV prepilin peptidase TadV/CpaA",0.287129679244141
"3439","proteobacteria","med","level3","Potassium_homeostasis","FIG00025630","cAMP-dependent Kef-type K+ transport system",0.383723416924413
"3440","proteobacteria","med","level3","Potassium_homeostasis","FIG00000843","Kup system potassium uptake protein",0.388801629462886
"3441","proteobacteria","med","level3","Potassium_homeostasis","FIG00000846","Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)",0.308954345228316
"3442","proteobacteria","med","level3","Potassium_homeostasis","FIG00002960","Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.362676684811782
"3443","proteobacteria","med","level3","Potassium_homeostasis","FIG00046742","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.337509666125643
"3444","proteobacteria","med","level3","Potassium_homeostasis","FIG00007507","Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)",0.343205622176887
"3445","proteobacteria","med","level3","Methanogenesis","FIG00006578","Formylmethanofuran dehydrogenase subunit A (EC 1.2.99.5)",0.33730374954236
"3446","proteobacteria","med","level3","Methanogenesis","FIG00015638","Formylmethanofuran dehydrogenase subunit B (EC 1.2.99.5)",0.465492220425602
"3447","proteobacteria","med","level3","Methanogenesis","FIG00136215","Formylmethanofuran dehydrogenase (tungsten) subunit C (EC 1.2.99.5)",0.427800529072896
"3448","proteobacteria","med","level3","Methanogenesis","FIG00080382","Formylmethanofuran--tetrahydromethanopterin N-formyltransferase (EC 2.3.1.101)",0.33730374954236
"3449","proteobacteria","med","level3","Methanogenesis","FIG00063325","N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27)",0.376171065659062
"3450","proteobacteria","med","level3","Coenzyme_PQQ_synthesis","FIG00009485","Coenzyme PQQ synthesis protein B",0.203070268682053
"3451","proteobacteria","med","level3","Coenzyme_PQQ_synthesis","FIG00029879","Coenzyme PQQ synthesis protein D",0.252657858895413
"3452","proteobacteria","med","level3","Coenzyme_PQQ_synthesis","FIG00133580","Coenzyme PQQ synthesis protein E",0.207464868436014
"3453","proteobacteria","med","level3","Pyrroloquinoline_Quinone_biosynthesis","FIG00009485","Coenzyme PQQ synthesis protein B",0.203070268682053
"3454","proteobacteria","med","level3","Pyrroloquinoline_Quinone_biosynthesis","FIG00029879","Coenzyme PQQ synthesis protein D",0.252657858895413
"3455","proteobacteria","med","level3","Pyrroloquinoline_Quinone_biosynthesis","FIG00133580","Coenzyme PQQ synthesis protein E",0.207464868436014
"3456","proteobacteria","med","level3","Formate_hydrogenase","FIG00004567","Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit",0.359616505235545
"3457","proteobacteria","med","level3","Formate_hydrogenase","FIG00133502","Formate hydrogenlyase subunit 4",0.380497743092881
"3458","proteobacteria","med","level3","Formate_hydrogenase","FIG00139433","Formate hydrogenlyase subunit 5",0.337511212850431
"3459","proteobacteria","med","level3","Formate_hydrogenase","FIG00003428","Formate hydrogenlyase subunit 7",0.323522069471479
"3460","proteobacteria","med","level3","Formate_hydrogenase","FIG00085182","NAD-dependent formate dehydrogenase alpha subunit",0.208493653092757
"3461","proteobacteria","med","level3","Formate_hydrogenase","FIG00002464","NAD-dependent formate dehydrogenase beta subunit",0.220733378122937
"3462","proteobacteria","med","level3","Formate_hydrogenase","FIG00002866","NAD-dependent formate dehydrogenase delta subunit",0.275925854106382
"3463","proteobacteria","med","level3","Formate_hydrogenase","FIG01955803","NAD-dependent formate dehydrogenase gamma subunit",0.255311460510022
"3464","proteobacteria","med","level3","Formate_hydrogenase","FIG00001215","Putative formate dehydrogenase oxidoreductase protein",0.171157348845529
"3465","proteobacteria","strong","level1","Respiration","FIG00034803","Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)",0.328825477629047
"3466","proteobacteria","strong","level1","Respiration","FIG00010556","Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)",0.328825477629047
"3467","proteobacteria","strong","level1","Respiration","FIG00114139","Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)",0.435976107712716
"3468","proteobacteria","strong","level1","Respiration","FIG00029945","Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1)",0.382339030305622
"3469","proteobacteria","strong","level1","Respiration","FIG00146204","cytochrome-c3 hydrogenase gamma chain",1.50348302413609
"3470","proteobacteria","strong","level1","Respiration","FIG00066414","Cytochrome c551/c552",0.419282768164422
"3471","proteobacteria","strong","level1","Respiration","FIG00049519","Cytochrome c heme lyase subunit CcmH",0.18894758973525
