"","phylum","cutoff","termset","term","gene","description","effectsize"
"1887","firmicutes","weak","level1","Dormancy and Sporulation","FIG00013525","Stage III sporulation protein AH",0.150695470976579
"1888","firmicutes","weak","level1","Dormancy and Sporulation","FIG00004841","Stage III sporulation protein AG",0.137159040877552
"1889","firmicutes","weak","level1","Dormancy and Sporulation","FIG00007389","Sporulation sigma-E factor processing peptidase (SpoIIGA)",0.135761708025723
"1890","firmicutes","weak","level1","Phages, Prophages, Transposable elements","FIG01957363","Phage capsid and scaffold",0.519778260108126
"1891","firmicutes","weak","level1","Phages, Prophages, Transposable elements","FIG00627980","Phage capsid and scaffold",0.158577035275876
"1892","firmicutes","weak","level1","Phosphorus Metabolism","FIG00001795","PhnG protein",1.12354991199589
"1893","firmicutes","weak","level1","Phosphorus Metabolism","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"1894","firmicutes","weak","level1","Phosphorus Metabolism","FIG01960127","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.993157355647062
"1895","firmicutes","weak","level1","Phosphorus Metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1896","firmicutes","weak","level1","Phosphorus Metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1897","firmicutes","weak","level1","Phosphorus Metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1898","firmicutes","weak","level1","Phosphorus Metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1899","firmicutes","weak","level1","Phosphorus Metabolism","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1900","firmicutes","weak","level1","Phosphorus Metabolism","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1901","firmicutes","weak","level1","Phosphorus Metabolism","FIG00075426","Predicted ATPase related to phosphate starvation-inducible protein PhoH",0.153313713415163
"1902","firmicutes","weak","level1","Sulfur Metabolism","FIG00092574","transcriptional regulator SoxR",2.57918078647769
"1903","firmicutes","weak","level1","Sulfur Metabolism","FIG01960990","Beta-galactosidase large subunit (EC 3.2.1.23)",1.63439713216217
"1904","firmicutes","weak","level1","Sulfur Metabolism","FIG00034652","Beta-galactosidase small subunit (EC 3.2.1.23)",0.417698906899131
"1905","firmicutes","weak","level1","Sulfur Metabolism","FIG00132758","Beta-galactosidase large subunit (EC 3.2.1.23)",0.401772172097074
"1906","firmicutes","weak","level1","Sulfur Metabolism","FIG00132548","Thiol peroxidase, Bcp-type (EC 1.11.1.15)",0.202909288109618
"1907","firmicutes","weak","level1","Sulfur Metabolism","FIG00031825","Hydrogen peroxide-inducible genes activator",0.189631843720724
"1908","firmicutes","weak","level1","Sulfur Metabolism","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.148679284752499
"1909","firmicutes","weak","level2","","FIG00094011","D(-)-3-hydroxybutyrate oligomer hydrolase (EC 3.1.1.22)",4.75550109560791
"1910","firmicutes","weak","level2","","FIG00014279","NnrU family protein, required for expression of nitric oxide and nitrite reductases (Nir and Nor)",2.57918078647769
"1911","firmicutes","weak","level2","","FIG00077666","Polyhydroxyalkanoate granule-associated protein PhaF",2.57918078647769
"1912","firmicutes","weak","level2","","FIG00092574","transcriptional regulator SoxR",2.57918078647769
"1913","firmicutes","weak","level2","","FIG00078450","Cytochrome c2",2.26047343848584
"1914","firmicutes","weak","level2","","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"1915","firmicutes","weak","level2","","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"1916","firmicutes","weak","level2","","FIG01330138","Putative phosphoesterase, GBAA2539 homolog",2.08872717100086
"1917","firmicutes","weak","level2","","FIG01960990","Beta-galactosidase large subunit (EC 3.2.1.23)",1.63439713216217
"1918","firmicutes","weak","level2","","FIG01778562","Substrate-specific component BioY of biotin ECF transporter",1.56722997564421
"1919","firmicutes","weak","level2","","FIG00067120","Hemoglobin-dependent two component system response regulator HrrA",1.17830852380246
"1920","firmicutes","weak","level2","","FIG00001795","PhnG protein",1.12354991199589
"1921","firmicutes","weak","level2","","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"1922","firmicutes","weak","level2","","FIG01960127","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.993157355647062
"1923","firmicutes","weak","level2","","FIG00006500","Hybrid sensory histidine kinase in two-component regulatory system with EvgA",0.970045204686004
"1924","firmicutes","weak","level2","","FIG00051321","Cyanate ABC transporter, substrate binding protein",0.891302855530202
"1925","firmicutes","weak","level2","","FIG00002278","NrfC protein",0.724257232577342
"1926","firmicutes","weak","level2","","FIG00100472","Flavocytochrome c flavin subunit",0.709733744044851
"1927","firmicutes","weak","level2","","FIG00013096","Streptococcal cell surface hemoprotein receptor Shr",0.684584052090787
"1928","firmicutes","weak","level2","","FIG00021808","Cell division protein BolA",0.65642785988594
"1929","firmicutes","weak","level2","","FIG00001527","Copper-sensing two-component system response regulator CpxR",0.629374169440266
"1930","firmicutes","weak","level2","","FIG00004074","Ferredoxin-type protein NapG (periplasmic nitrate reductase)",0.54738130336031
"1931","firmicutes","weak","level2","","FIG00014903","Outer membrane receptor proteins, mostly Fe transport",0.541237915669103
"1932","firmicutes","weak","level2","","FIG00003682","Stage 0 sporulation two-component response regulator (Spo0A)",0.454622276690203
"1933","firmicutes","weak","level2","","FIG00001955","Glutathione-regulated potassium-efflux system ATP-binding protein",0.426178475977409
"1934","firmicutes","weak","level2","","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.42173327979322
"1935","firmicutes","weak","level2","","FIG00034652","Beta-galactosidase small subunit (EC 3.2.1.23)",0.417698906899131
"1936","firmicutes","weak","level2","","FIG00004335","Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-)",0.406431427487881
"1937","firmicutes","weak","level2","","FIG00004463","Stage IV sporulation protein B",0.403463591236022
"1938","firmicutes","weak","level2","","FIG00132758","Beta-galactosidase large subunit (EC 3.2.1.23)",0.401772172097074
"1939","firmicutes","weak","level2","","FIG00003654","Stage IV sporulation protein A",0.396575354360579
"1940","firmicutes","weak","level2","","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.395797803483758
"1941","firmicutes","weak","level2","","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.391738729380987
"1942","firmicutes","weak","level2","","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"1943","firmicutes","weak","level2","","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.371938862675398
"1944","firmicutes","weak","level2","","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"1945","firmicutes","weak","level2","","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.366311594451116
"1946","firmicutes","weak","level2","","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.365637331129245
"1947","firmicutes","weak","level2","","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.362045010936033
"1948","firmicutes","weak","level2","","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"1949","firmicutes","weak","level2","","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"1950","firmicutes","weak","level2","","FIG00006483","LysR family transcriptional regulator YnfL",0.347082429113513
"1951","firmicutes","weak","level2","","FIG00002161","MotA/TolQ/ExbB proton channel family protein",0.335021206637065
"1952","firmicutes","weak","level2","","FIG01327573","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)",0.3316185200215
"1953","firmicutes","weak","level2","","FIG01304517","COG0523: Putative GTPases (G3E family)",0.330614481700892
"1954","firmicutes","weak","level2","","FIG01304376","Sodium/glutamate symport protein",0.32747824752648
"1955","firmicutes","weak","level2","","FIG00013592","Putative ABC transporter (ATP-binding protein), spy1791 homolog",0.32743609410251
"1956","firmicutes","weak","level2","","FIG00133744","Nitric oxide reductase activation protein NorQ",0.310656476413592
"1957","firmicutes","weak","level2","","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"1958","firmicutes","weak","level2","","FIG00010760","Sensor histidine kinase colocalized with HrtAB transporter",0.298005577282976
"1959","firmicutes","weak","level2","","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.292903771524727
"1960","firmicutes","weak","level2","","FIG00013178","Stage V sporulation protein AA (SpoVAA)",0.272937233625449
"1961","firmicutes","weak","level2","","FIG00132630","Ferric uptake regulation protein FUR",0.269318826415822
"1962","firmicutes","weak","level2","","FIG00011842","Stage V sporulation protein AB (SpoVAB)",0.266098953023444
"1963","firmicutes","weak","level2","","FIG00015476","Stage III sporulation protein D",0.257913665973299
"1964","firmicutes","weak","level2","","FIG00011987","Stage III sporulation protein AD",0.256953085507647
"1965","firmicutes","weak","level2","","FIG00003769","Stage III sporulation protein AE",0.255318870696992
"1966","firmicutes","weak","level2","","FIG01297554","Ferredoxin 3 fused to uncharacterized domain",0.24600072011649
"1967","firmicutes","weak","level2","","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.241081567331565
"1968","firmicutes","weak","level2","","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"1969","firmicutes","weak","level2","","FIG00014027","Stage II sporulation protein D (SpoIID)",0.229419300541909
"1970","firmicutes","weak","level2","","FIG00005089","Spore cortex-lytic enzyme, lytic transglycosylase SleB",0.213642103545646
"1971","firmicutes","weak","level2","","FIG00000547","Cell division protein MraZ",0.209876691889425
"1972","firmicutes","weak","level2","","FIG00011651","Two-component response regulator colocalized with HrtAB transporter",0.202963289233482
"1973","firmicutes","weak","level2","","FIG00132548","Thiol peroxidase, Bcp-type (EC 1.11.1.15)",0.202909288109618
"1974","firmicutes","weak","level2","","FIG01304698","Molybdate-binding domain of ModE",0.197344028135094
"1975","firmicutes","weak","level2","","FIG00084255","Stage III sporulation protein AC",0.19207714077939
"1976","firmicutes","weak","level2","","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.191068659109157
"1977","firmicutes","weak","level2","","FIG00031825","Hydrogen peroxide-inducible genes activator",0.189631843720724
"1978","firmicutes","weak","level2","","FIG00000827","Cell division topological specificity factor MinE",0.186834543709361
"1979","firmicutes","weak","level2","","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"1980","firmicutes","weak","level2","","FIG00000570","Thiamine-monophosphate kinase (EC 2.7.4.16)",0.179659630725818
"1981","firmicutes","weak","level2","","FIG00002090","Stage V sporulation protein B",0.177180782579896
"1982","firmicutes","weak","level2","","FIG00015381","Transmembrane component CbrV of energizing module of predicted cobalamin ECF transporter",0.173193560187512
"1983","firmicutes","weak","level2","","FIG00013871","Stage II sporulation protein P",0.171900897056859
"1984","firmicutes","weak","level2","","FIG00048580","Hcp transcriptional regulator HcpR (Crp/Fnr family)",0.163826391225495
"1985","firmicutes","weak","level2","","FIG00000519","Septum site-determining protein MinD",0.161754852715304
"1986","firmicutes","weak","level2","","FIG00021517","Cell division protein FtsQ",0.161580549568526
"1987","firmicutes","weak","level2","","FIG00009072","Polypeptide composition of the spore coat protein CotJB",0.160596365151364
"1988","firmicutes","weak","level2","","FIG00007328","Sortase A, LPXTG specific",0.157647628455731
"1989","firmicutes","weak","level2","","FIG00075426","Predicted ATPase related to phosphate starvation-inducible protein PhoH",0.153313713415163
"1990","firmicutes","weak","level2","","FIG00013525","Stage III sporulation protein AH",0.150695470976579
"1991","firmicutes","weak","level2","","FIG00013156","Putative ABC transporter ATP-binding protein, spy1790 homolog",0.150599334627398
"1992","firmicutes","weak","level2","","FIG01955919","Thioredoxin reductase (EC 1.8.1.9)",0.148679284752499
"1993","firmicutes","weak","level2","","FIG00004180","Magnesium and cobalt transport protein CorA",0.147685112031083
"1994","firmicutes","weak","level2","","FIG00133628","Nitric oxide reductase activation protein NorD",0.143817569933203
"1995","firmicutes","weak","level2","","FIG00019415","Putative activity regulator of membrane protease YbbK",0.138649993995755
"1996","firmicutes","weak","level2","","FIG00004841","Stage III sporulation protein AG",0.137159040877552
"1997","firmicutes","weak","level2","","FIG00007389","Sporulation sigma-E factor processing peptidase (SpoIIGA)",0.135761708025723
"1998","firmicutes","weak","level2","","FIG00088996","Substrate-specific component PanT of predicted pantothenate ECF transporter",0.134659034835905
"1999","firmicutes","weak","level2","","FIG01272345","Putative membrane protein YfcA",0.134359852843408
"2000","firmicutes","weak","level2","","FIG00021644","Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)",0.129162715572037
"2001","firmicutes","weak","level2","","FIG01955011","Hypothetical protein DUF454",0.127006882361619
"2002","firmicutes","weak","level2","","FIG00003535","Hydrolase (HAD superfamily) in cluster with DUF1447",0.119395099238174
"2003","firmicutes","weak","level2","","FIG00002718","Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)",0.118216850836621
"2004","firmicutes","weak","level2","","FIG00015108","Substrate-specific component CbrT of predicted cobalamin ECF transporter",0.11507622860954
"2005","firmicutes","weak","level2","","FIG00002742","Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)",0.10753578921819
"2006","firmicutes","weak","level2","","FIG00001024","Rod shape-determining protein MreD",0.0987007093553914
"2007","firmicutes","weak","level2","","FIG00136522","Ribonuclease BN (EC 3.1.-.-)",0.0931671415575233
"2008","firmicutes","weak","level2","","FIG00009395","Substrate-specific component ThiW of predicted thiazole ECF transporter",0.0889323773527052
"2009","firmicutes","weak","level2","","FIG01320952","Glycerate kinase (EC 2.7.1.31)",0.0808247350296915
"2010","firmicutes","weak","level2","","FIG00016514","Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",0.0586199064720692
"2011","firmicutes","weak","level2","Coenzyme A","FIG00008304","Aspartate 1-decarboxylase (EC 4.1.1.11)",0.18576375798184
"2012","firmicutes","weak","level2","Coenzyme A","FIG00000440","Pantoate--beta-alanine ligase (EC 6.3.2.1)",0.161586666949994
"2013","firmicutes","weak","level2","Coenzyme A","FIG00001822","Pantothenate:Na+ symporter (TC 2.A.21.1.1)",0.141365265618387
"2014","firmicutes","weak","level2","Coenzyme A","FIG00088996","Substrate-specific component PanT of predicted pantothenate ECF transporter",0.134659034835905
"2015","firmicutes","weak","level2","Folate and pterines","FIG00138489","Alternative dihydrofolate reductase 3",3.01443425694099
"2016","firmicutes","weak","level2","Folate and pterines","FIG00000902","Molybdopterin-guanine dinucleotide biosynthesis protein MobA",0.223806549539843
"2017","firmicutes","weak","level2","Folate and pterines","FIG01304698","Molybdate-binding domain of ModE",0.197344028135094
"2018","firmicutes","weak","level2","Folate and pterines","FIG00001348","Thymidylate synthase thyX (EC 2.1.1.-)",0.158960047218981
"2019","firmicutes","weak","level2","Folate and pterines","FIG00000655","Thymidine kinase (EC 2.7.1.21)",0.155121183102487
"2020","firmicutes","weak","level2","Folate and pterines","FIG00021644","Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)",0.129162715572037
"2021","firmicutes","weak","level2","Folate and pterines","FIG00018218","Molybdopterin biosynthesis protein MoeA",0.128247955378049
"2022","firmicutes","weak","level2","Folate and pterines","FIG00002718","Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)",0.118216850836621
"2023","firmicutes","weak","level2","Folate and pterines","FIG00002742","Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)",0.10753578921819
"2024","firmicutes","weak","level2","Folate and pterines","FIG00053487","Molybdenum cofactor biosynthesis protein MoaC",0.102652832944173
"2025","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG01304937","Polysulfide reductase, subunit C, putative",1.57899096713346
"2026","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00628717","Ferredoxin reductase",0.863513102040252
"2027","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00135048","Polysulfide reductase, subunit B, putative",0.722836829042345
"2028","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00138993","polysulfide reductase, subunit C",0.547996899309087
"2029","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00590542","Adenylylsulfate reductase beta-subunit (EC 1.8.99.2)",0.46364079186034
"2030","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00135056","Adenylylsulfate reductase alpha-subunit (EC 1.8.99.2)",0.365160152870573
"2031","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00015014","Coenzyme F420-dependent oxidoreductase",0.289943414116576
"2032","firmicutes","weak","level3","Anaerobic_respiratory_reductases","FIG00092725","Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits",0.229680454885018
"2033","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00021808","Cell division protein BolA",0.65642785988594
"2034","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00000547","Cell division protein MraZ",0.209876691889425
"2035","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00000827","Cell division topological specificity factor MinE",0.186834543709361
"2036","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00000519","Septum site-determining protein MinD",0.161754852715304
"2037","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00021517","Cell division protein FtsQ",0.161580549568526
"2038","firmicutes","weak","level3","Bacterial_Cell_Division","FIG00001024","Rod shape-determining protein MreD",0.0987007093553914
"2039","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00133143","Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)",0.272511477313922
"2040","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00001000","Sulfate and thiosulfate binding protein CysP",0.234671593482103
"2041","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00000728","Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",0.215673686850935
"2042","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00000959","Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)",0.211854452962433
"2043","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00018897","Sulfate transport system permease protein CysT",0.211401850628164
"2044","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG01272192","Sulfate transport system permease protein CysW",0.152576192679622
"2045","firmicutes","weak","level3","Cysteine_Biosynthesis","FIG00005216","Sulfate permease",0.115110603362693
"2046","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"2047","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"2048","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"2049","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"2050","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"2051","firmicutes","weak","level3","High_affinity_phosphate_transporter_and_control_of_PHO_regulon","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"2052","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00000902","Molybdopterin-guanine dinucleotide biosynthesis protein MobA",0.223806549539843
"2053","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG01304698","Molybdate-binding domain of ModE",0.197344028135094
"2054","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00021644","Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)",0.129162715572037
"2055","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00018218","Molybdopterin biosynthesis protein MoeA",0.128247955378049
"2056","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00002718","Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)",0.118216850836621
"2057","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00002742","Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)",0.10753578921819
"2058","firmicutes","weak","level3","Molybdenum_cofactor_biosynthesis","FIG00053487","Molybdenum cofactor biosynthesis protein MoaC",0.102652832944173
"2059","firmicutes","weak","level3","Phosphate_metabolism","FIG00136832","secreted alkaline phosphatase",1.07739092315364
"2060","firmicutes","weak","level3","Phosphate_metabolism","FIG01960127","Pyrophosphate-energized proton pump (EC 3.6.1.1)",0.993157355647062
"2061","firmicutes","weak","level3","Phosphate_metabolism","FIG00083946","Phosphate transport system permease protein PstA (TC 3.A.1.7.1)",0.369508068351943
"2062","firmicutes","weak","level3","Phosphate_metabolism","FIG00018561","Phosphate transport system permease protein PstC (TC 3.A.1.7.1)",0.354049415834409
"2063","firmicutes","weak","level3","Phosphate_metabolism","FIG00011114","Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)",0.352723302378816
"2064","firmicutes","weak","level3","Phosphate_metabolism","FIG00010508","Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)",0.298572370879281
"2065","firmicutes","weak","level3","Phosphate_metabolism","FIG00104848","Phosphate transport system regulatory protein PhoU",0.232983084382856
"2066","firmicutes","weak","level3","Phosphate_metabolism","FIG00073301","Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)",0.186391067766975
"2067","firmicutes","weak","level3","Phosphate_metabolism","FIG00075426","Predicted ATPase related to phosphate starvation-inducible protein PhoH",0.153313713415163
"2068","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"2069","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"2070","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"2071","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00011987","Stage III sporulation protein AD",0.256953085507647
"2072","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00003769","Stage III sporulation protein AE",0.255318870696992
"2073","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00084255","Stage III sporulation protein AC",0.19207714077939
"2074","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00013525","Stage III sporulation protein AH",0.150695470976579
"2075","firmicutes","weak","level3","Sporulation_Cluster_III_A","FIG00004841","Stage III sporulation protein AG",0.137159040877552
"2076","firmicutes","weak","level3","Sporulation_gene_orphans","FIG01265183","Stage III sporulation protein AG",2.23669151996368
"2077","firmicutes","weak","level3","Sporulation_gene_orphans","FIG01031841","Stage III sporulation protein AB",2.20154800496781
"2078","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003682","Stage 0 sporulation two-component response regulator (Spo0A)",0.454622276690203
"2079","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00004014","RNA polymerase sporulation specific sigma factor SigE",0.42173327979322
"2080","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00004463","Stage IV sporulation protein B",0.403463591236022
"2081","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003654","Stage IV sporulation protein A",0.396575354360579
"2082","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00007180","Stage V sporulation protein AE (SpoVAE)",0.395797803483758
"2083","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00004021","RNA polymerase sporulation specific sigma factor SigK",0.391738729380987
"2084","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003672","Stage III sporulation protein AA",0.389408663150115
"2085","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003881","RNA polymerase sporulation specific sigma factor SigG",0.371938862675398
"2086","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00002500","Stage V sporulation protein AD (SpoVAD)",0.366311594451116
"2087","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00002563","Stage V sporulation protein AC (SpoVAC)",0.365637331129245
"2088","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00007538","Stage V sporulation protein T, AbrB family transcriptional regulator (SpoVT)",0.362045010936033
"2089","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003596","RNA polymerase sporulation specific sigma factor SigF",0.292903771524727
"2090","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00013178","Stage V sporulation protein AA (SpoVAA)",0.272937233625449
"2091","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00011842","Stage V sporulation protein AB (SpoVAB)",0.266098953023444
"2092","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00015476","Stage III sporulation protein D",0.257913665973299
"2093","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00011987","Stage III sporulation protein AD",0.256953085507647
"2094","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00003769","Stage III sporulation protein AE",0.255318870696992
"2095","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00006264","Stage II sporulation protein required for processing of pro-sigma-E (SpoIIR)",0.241081567331565
"2096","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00014027","Stage II sporulation protein D (SpoIID)",0.229419300541909
"2097","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00084255","Stage III sporulation protein AC",0.19207714077939
"2098","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00013347","Stage II sporulation protein related to metaloproteases (SpoIIQ)",0.191068659109157
"2099","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00002090","Stage V sporulation protein B",0.177180782579896
"2100","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00013871","Stage II sporulation protein P",0.171900897056859
"2101","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00013525","Stage III sporulation protein AH",0.150695470976579
"2102","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00004841","Stage III sporulation protein AG",0.137159040877552
"2103","firmicutes","weak","level3","Sporulation_gene_orphans","FIG00007389","Sporulation sigma-E factor processing peptidase (SpoIIGA)",0.135761708025723
"2104","firmicutes","weak","level3","Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus","FIG01954245","ABC transporter membrane-spanning permease, Pep export, Vex1",0.744113637695518
"2105","firmicutes","weak","level3","Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus","FIG00026595","ABC transporter membrane-spanning permease, Pep export, Vex3",0.170524592761065
"2106","firmicutes","weak","level3","Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus","FIG00028865","ABC transporter, ATP-binding protein Vex2",0.127082032711754
"2107","firmicutes","weak","level3","Transport_of_Molybdenum","FIG01304698","Molybdate-binding domain of ModE",0.197344028135094
"2108","firmicutes","weak","level3","Transport_of_Molybdenum","FIG00021644","Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)",0.129162715572037
"2109","firmicutes","weak","level3","Transport_of_Molybdenum","FIG00002718","Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)",0.118216850836621
"2110","firmicutes","weak","level3","Transport_of_Molybdenum","FIG00002742","Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)",0.10753578921819
"2111","fusobacteria","strong","level1","Carbohydrates","FIG00004218","Evolved beta-D-galactosidase transcriptional repressor",0.72895835927652
"2112","fusobacteria","strong","level1","Carbohydrates","FIG00014887","Exopolygalacturonate lyase (EC 4.2.2.9)",0.698707154724948
"2113","fusobacteria","strong","level1","Carbohydrates","FIG00008778","Maltose operon transcriptional repressor MalR, LacI family",0.634659134220469
