"","phylum","cutoff","termset","term","gene","description","effectsize"
"2271","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00073807","IncI1 plasmid conjugative transfer protein TraO",0.0829288040603149
"2272","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00092882","IncI1 plasmid conjugative transfer protein TraP",0.188592376100119
"2273","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00086540","IncI1 plasmid conjugative transfer protein TraR",0.108370465363065
"2274","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG01337820","IncI1 plasmid conjugative transfer protein TraS",0.729495860523768
"2275","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00127517","IncI1 plasmid conjugative transfer protein TraT",0.0709920129658539
"2276","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00106284","IncI1 plasmid conjugative transfer protein TraU",0.0556621472658924
"2277","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG01389135","IncI1 plasmid conjugative transfer protein TraV",0.775006724656096
"2278","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00082657","IncI1 plasmid conjugative transfer protein TraX",0.701784481848009
"2279","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00057753","IncI1 plasmid pilus assembly protein PilO",0.0739080755678649
"2280","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG01536231","IncI1 plasmid pilus assembly protein PilP",0.821454263263124
"2281","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00132203","IncI1 plasmid pilus assembly protein PilP",0.0854928269135758
"2282","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG00107038","Shufflon-specific DNA recombinase",0.0130941729889554
"2283","proteobacteria","med","level2","Protein and nucleoprotein secretion system, Type IV","FIG01275912","Type-IV sectretion leader peptidase/N-methyltransferase",0.176965427156298
"2284","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2285","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002640","Bores hole in peptidoglycan layer allowing type IV secretion complex assembly to occur (VirB1)",0.0181782820477605
"2286","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00208896","Conjugative transfer protein PSLT087",0.188690398879284
"2287","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00135373","Conjugative transfer protein PSLT093",0.734834182934137
"2288","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00041985","IncF plasmid conjugative transfer protein TraP",0.0771491139191158
"2289","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00024913","IncF plasmid conjugative transfer protein TraQ",0.146818167678704
"2290","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00019615","IncF plasmid conjugative transfer protein TraR",0.107867157271171
"2291","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01255196","IncF plasmid conjugative transfer protein TrbA",0.570454946778347
"2292","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01301236","IncF plasmid conjugative transfer protein TrbD",0.148798315408193
"2293","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00135644","IncF plasmid conjugative transfer protein TrbF",0.192296819983339
"2294","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00094966","IncF plasmid conjugative transfer protein TrbJ",0.42083997141368
"2295","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00028182","IncF plasmid conjugative transfer regulator TraJ",0.73736556071702
"2296","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01404201","IncF plasmid conjugative transfer regulator TraY",0.73736556071702
"2297","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00105028","IncF plasmid conjugative transfer surface exclusion protein TraS",0.451984761023728
"2298","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00001567","Inner membrane protein forms channel for type IV secretion of T-DNA complex (VirB10)",0.0121112947414674
"2299","proteobacteria","med","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00060421","YhfA Protein in tra region of some IncF plasmids",0.60660803339536
"2300","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2301","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00002640","Bores hole in peptidoglycan layer allowing type IV secretion complex assembly to occur (VirB1)",0.0181782820477605
"2302","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00208896","Conjugative transfer protein PSLT087",0.188690398879284
"2303","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00135373","Conjugative transfer protein PSLT093",0.734834182934137
"2304","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00041985","IncF plasmid conjugative transfer protein TraP",0.0771491139191158
"2305","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00024913","IncF plasmid conjugative transfer protein TraQ",0.146818167678704
"2306","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00019615","IncF plasmid conjugative transfer protein TraR",0.107867157271171
"2307","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG01255196","IncF plasmid conjugative transfer protein TrbA",0.570454946778347
"2308","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG01301236","IncF plasmid conjugative transfer protein TrbD",0.148798315408193
"2309","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00135644","IncF plasmid conjugative transfer protein TrbF",0.192296819983339
"2310","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00094966","IncF plasmid conjugative transfer protein TrbJ",0.42083997141368
"2311","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00028182","IncF plasmid conjugative transfer regulator TraJ",0.73736556071702
"2312","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG01404201","IncF plasmid conjugative transfer regulator TraY",0.73736556071702
"2313","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00105028","IncF plasmid conjugative transfer surface exclusion protein TraS",0.451984761023728
"2314","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00001567","Inner membrane protein forms channel for type IV secretion of T-DNA complex (VirB10)",0.0121112947414674
"2315","proteobacteria","med","level3","Type_4_secretion_and_conjugative_transfer","FIG00060421","YhfA Protein in tra region of some IncF plasmids",0.60660803339536
"2316","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00020606","IncI1 plasmid conjugative transfer ATPase PilQ",0.0849646945859597
"2317","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00136002","IncI1 plasmid conjugative transfer DNA primase",0.087337313714593
"2318","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00057022","IncI1 plasmid conjugative transfer inner membrane protein PilR",0.0498388342210056
"2319","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01268994","IncI1 plasmid conjugative transfer NusG-type transcription antiterminator TraB",0.729495860523768
"2320","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01955989","IncI1 plasmid conjugative transfer pilus-tip adhesin protein PilV",0.0528529646241529
"2321","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01411193","IncI1 plasmid conjugative transfer protein PilK",0.821454263263124
"2322","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00141295","IncI1 plasmid conjugative transfer protein PilL",0.0582145730850964
"2323","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00048798","IncI1 plasmid conjugative transfer protein PilM",0.136786326531622
"2324","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00134577","IncI1 plasmid conjugative transfer protein TraC",0.775006724656096
"2325","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00102908","IncI1 plasmid conjugative transfer protein TraE",0.207321840475821
"2326","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00135950","IncI1 plasmid conjugative transfer protein TraF",0.11293175229463
"2327","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00136858","IncI1 plasmid conjugative transfer protein TraG",0.370188479612194
"2328","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00140091","IncI1 plasmid conjugative transfer protein TraJ, related to pilus biogenesis/retracton protein",0.0647437847135695
"2329","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00243703","IncI1 plasmid conjugative transfer protein TraK",0.878255878834951
"2330","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00068109","IncI1 plasmid conjugative transfer protein TraM",0.0674320894019674
"2331","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00073807","IncI1 plasmid conjugative transfer protein TraO",0.0829288040603149
"2332","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00092882","IncI1 plasmid conjugative transfer protein TraP",0.188592376100119
"2333","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00086540","IncI1 plasmid conjugative transfer protein TraR",0.108370465363065
"2334","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01337820","IncI1 plasmid conjugative transfer protein TraS",0.729495860523768
"2335","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00127517","IncI1 plasmid conjugative transfer protein TraT",0.0709920129658539
"2336","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00106284","IncI1 plasmid conjugative transfer protein TraU",0.0556621472658924
"2337","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01389135","IncI1 plasmid conjugative transfer protein TraV",0.775006724656096
"2338","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00082657","IncI1 plasmid conjugative transfer protein TraX",0.701784481848009
"2339","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00057753","IncI1 plasmid pilus assembly protein PilO",0.0739080755678649
"2340","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01536231","IncI1 plasmid pilus assembly protein PilP",0.821454263263124
"2341","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00132203","IncI1 plasmid pilus assembly protein PilP",0.0854928269135758
"2342","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG00107038","Shufflon-specific DNA recombinase",0.0130941729889554
"2343","proteobacteria","med","level3","Type_4_conjugative_transfer_system,_IncI1_type","FIG01275912","Type-IV sectretion leader peptidase/N-methyltransferase",0.176965427156298
"2344","proteobacteria","med","level3","Tetrathionate_respiration","FIG00002677","Tetrathionate reductase sensory transduction histidine kinase",0.0543579645553806
"2345","proteobacteria","med","level3","Tetrathionate_respiration","FIG00003300","Tetrathionate reductase subunit B",0.0351869409276995
"2346","proteobacteria","med","level3","Tetrathionate_respiration","FIG00085180","Tetrathionate reductase two-component response regulator",0.0493071575186262
"2347","proteobacteria","strong","level1","Membrane Transport","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2348","proteobacteria","strong","level1","Membrane Transport","FIG00020606","IncI1 plasmid conjugative transfer ATPase PilQ",0.0849646945859597
"2349","proteobacteria","strong","level1","Membrane Transport","FIG00136002","IncI1 plasmid conjugative transfer DNA primase",0.087337313714593
"2350","proteobacteria","strong","level1","Membrane Transport","FIG00057022","IncI1 plasmid conjugative transfer inner membrane protein PilR",0.0498388342210056
"2351","proteobacteria","strong","level1","Membrane Transport","FIG01268994","IncI1 plasmid conjugative transfer NusG-type transcription antiterminator TraB",0.729495860523768
"2352","proteobacteria","strong","level1","Membrane Transport","FIG01955989","IncI1 plasmid conjugative transfer pilus-tip adhesin protein PilV",0.0528529646241529
"2353","proteobacteria","strong","level1","Membrane Transport","FIG01411193","IncI1 plasmid conjugative transfer protein PilK",0.821454263263124
"2354","proteobacteria","strong","level1","Membrane Transport","FIG00141295","IncI1 plasmid conjugative transfer protein PilL",0.0582145730850964
"2355","proteobacteria","strong","level1","Membrane Transport","FIG00048798","IncI1 plasmid conjugative transfer protein PilM",0.136786326531622
"2356","proteobacteria","strong","level1","Membrane Transport","FIG00134577","IncI1 plasmid conjugative transfer protein TraC",0.775006724656096
"2357","proteobacteria","strong","level1","Membrane Transport","FIG00102908","IncI1 plasmid conjugative transfer protein TraE",0.207321840475821
"2358","proteobacteria","strong","level1","Membrane Transport","FIG00135950","IncI1 plasmid conjugative transfer protein TraF",0.11293175229463
"2359","proteobacteria","strong","level1","Membrane Transport","FIG00136858","IncI1 plasmid conjugative transfer protein TraG",0.370188479612194
"2360","proteobacteria","strong","level1","Membrane Transport","FIG00140091","IncI1 plasmid conjugative transfer protein TraJ, related to pilus biogenesis/retracton protein",0.0647437847135695
"2361","proteobacteria","strong","level1","Membrane Transport","FIG00243703","IncI1 plasmid conjugative transfer protein TraK",0.878255878834951
"2362","proteobacteria","strong","level1","Membrane Transport","FIG00068109","IncI1 plasmid conjugative transfer protein TraM",0.0674320894019674
"2363","proteobacteria","strong","level1","Membrane Transport","FIG00073807","IncI1 plasmid conjugative transfer protein TraO",0.0829288040603149
"2364","proteobacteria","strong","level1","Membrane Transport","FIG00092882","IncI1 plasmid conjugative transfer protein TraP",0.188592376100119
"2365","proteobacteria","strong","level1","Membrane Transport","FIG01337820","IncI1 plasmid conjugative transfer protein TraS",0.729495860523768
"2366","proteobacteria","strong","level1","Membrane Transport","FIG00127517","IncI1 plasmid conjugative transfer protein TraT",0.0709920129658539
"2367","proteobacteria","strong","level1","Membrane Transport","FIG00106284","IncI1 plasmid conjugative transfer protein TraU",0.0556621472658924
"2368","proteobacteria","strong","level1","Membrane Transport","FIG01389135","IncI1 plasmid conjugative transfer protein TraV",0.775006724656096
"2369","proteobacteria","strong","level1","Membrane Transport","FIG00082657","IncI1 plasmid conjugative transfer protein TraX",0.701784481848009
"2370","proteobacteria","strong","level1","Membrane Transport","FIG00057753","IncI1 plasmid pilus assembly protein PilO",0.0739080755678649
"2371","proteobacteria","strong","level1","Membrane Transport","FIG01536231","IncI1 plasmid pilus assembly protein PilP",0.821454263263124
"2372","proteobacteria","strong","level1","Membrane Transport","FIG00132203","IncI1 plasmid pilus assembly protein PilP",0.0854928269135758
"2373","proteobacteria","strong","level1","Membrane Transport","FIG01305174","Putative ABC transporter of substrate X, ATP-binding subunit",0.148852299887722
"2374","proteobacteria","strong","level1","Membrane Transport","FIG00027270","Putative ABC transporter of substrate X, permease subunit I",0.111787125744493
"2375","proteobacteria","strong","level1","Membrane Transport","FIG00130328","Putative Ton-B dependent hemine receptor",0.0229871666066523
"2376","proteobacteria","strong","level1","Membrane Transport","FIG00018296","Repetitive hypothetical protein near ESAT cluster, SA0282 homolog",0.665729816473107
"2377","proteobacteria","strong","level1","Membrane Transport","FIG00107038","Shufflon-specific DNA recombinase",0.0130941729889554
"2378","proteobacteria","strong","level1","Membrane Transport","FIG01275912","Type-IV sectretion leader peptidase/N-methyltransferase",0.176965427156298
"2379","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00953543","Antisigma transmembrane sensor FpvR",0.0666902847009669
"2380","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00003890","Enterobactin esterase",0.0727161169974774
"2381","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00004424","Enterobactin exporter EntS",0.0604207543633902
"2382","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00002011","Ferric iron ABC transporter, iron-binding protein",0.0271800178568674
"2383","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00006997","Ferric iron ABC transporter, permease protein",0.0305859733488371
"2384","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00014199","Ferrous iron transport protein B",0.0290339878510753
"2385","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00014502","Inner-membrane permease FptX, ferripyochelin",0.127228456914023
"2386","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00132823","Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis",0.0361534892010118
"2387","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00132829","Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis",0.0334346390306488
"2388","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00110059","Outer membrane receptor for ferric-pyochelin FptA",0.0522936945194329
"2389","proteobacteria","strong","level1","Iron acquisition and metabolism","FIG00015661","Siderophore staphylobactin biosynthesis protein SbnG",0.159523388492079
"2390","proteobacteria","strong","level1","Virulence","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2391","proteobacteria","strong","level1","Virulence","FIG00002640","Bores hole in peptidoglycan layer allowing type IV secretion complex assembly to occur (VirB1)",0.0181782820477605
"2392","proteobacteria","strong","level1","Virulence","FIG00208896","Conjugative transfer protein PSLT087",0.188690398879284
"2393","proteobacteria","strong","level1","Virulence","FIG00135373","Conjugative transfer protein PSLT093",0.734834182934137
"2394","proteobacteria","strong","level1","Virulence","FIG00041985","IncF plasmid conjugative transfer protein TraP",0.0771491139191158
"2395","proteobacteria","strong","level1","Virulence","FIG00024913","IncF plasmid conjugative transfer protein TraQ",0.146818167678704
"2396","proteobacteria","strong","level1","Virulence","FIG00019615","IncF plasmid conjugative transfer protein TraR",0.107867157271171
"2397","proteobacteria","strong","level1","Virulence","FIG01255196","IncF plasmid conjugative transfer protein TrbA",0.570454946778347
"2398","proteobacteria","strong","level1","Virulence","FIG01301236","IncF plasmid conjugative transfer protein TrbD",0.148798315408193
"2399","proteobacteria","strong","level1","Virulence","FIG00135644","IncF plasmid conjugative transfer protein TrbF",0.192296819983339
"2400","proteobacteria","strong","level1","Virulence","FIG00094966","IncF plasmid conjugative transfer protein TrbJ",0.42083997141368
"2401","proteobacteria","strong","level1","Virulence","FIG00028182","IncF plasmid conjugative transfer regulator TraJ",0.73736556071702
"2402","proteobacteria","strong","level1","Virulence","FIG01404201","IncF plasmid conjugative transfer regulator TraY",0.73736556071702
"2403","proteobacteria","strong","level1","Virulence","FIG00105028","IncF plasmid conjugative transfer surface exclusion protein TraS",0.451984761023728
"2404","proteobacteria","strong","level1","Virulence","FIG00060421","YhfA Protein in tra region of some IncF plasmids",0.60660803339536
"2405","proteobacteria","strong","level1","Phages, Prophages, Transposable elements","FIG01283219","Capsid scaffolding protein",0.585427352507264
"2406","proteobacteria","strong","level1","Phages, Prophages, Transposable elements","FIG00638305","Phage head-to-tail joining protein",0.459621644122565
"2407","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2408","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00020606","IncI1 plasmid conjugative transfer ATPase PilQ",0.0849646945859597
"2409","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00136002","IncI1 plasmid conjugative transfer DNA primase",0.087337313714593
"2410","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00057022","IncI1 plasmid conjugative transfer inner membrane protein PilR",0.0498388342210056
"2411","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01268994","IncI1 plasmid conjugative transfer NusG-type transcription antiterminator TraB",0.729495860523768
"2412","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01955989","IncI1 plasmid conjugative transfer pilus-tip adhesin protein PilV",0.0528529646241529
"2413","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01411193","IncI1 plasmid conjugative transfer protein PilK",0.821454263263124
"2414","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00141295","IncI1 plasmid conjugative transfer protein PilL",0.0582145730850964
"2415","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00048798","IncI1 plasmid conjugative transfer protein PilM",0.136786326531622
"2416","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00134577","IncI1 plasmid conjugative transfer protein TraC",0.775006724656096
"2417","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00102908","IncI1 plasmid conjugative transfer protein TraE",0.207321840475821
"2418","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00135950","IncI1 plasmid conjugative transfer protein TraF",0.11293175229463
"2419","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00136858","IncI1 plasmid conjugative transfer protein TraG",0.370188479612194
"2420","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00140091","IncI1 plasmid conjugative transfer protein TraJ, related to pilus biogenesis/retracton protein",0.0647437847135695
"2421","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00243703","IncI1 plasmid conjugative transfer protein TraK",0.878255878834951
"2422","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00068109","IncI1 plasmid conjugative transfer protein TraM",0.0674320894019674
"2423","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00073807","IncI1 plasmid conjugative transfer protein TraO",0.0829288040603149
"2424","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00092882","IncI1 plasmid conjugative transfer protein TraP",0.188592376100119
"2425","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01337820","IncI1 plasmid conjugative transfer protein TraS",0.729495860523768
"2426","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00127517","IncI1 plasmid conjugative transfer protein TraT",0.0709920129658539
"2427","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00106284","IncI1 plasmid conjugative transfer protein TraU",0.0556621472658924
"2428","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01389135","IncI1 plasmid conjugative transfer protein TraV",0.775006724656096
"2429","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00082657","IncI1 plasmid conjugative transfer protein TraX",0.701784481848009
"2430","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00057753","IncI1 plasmid pilus assembly protein PilO",0.0739080755678649
"2431","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01536231","IncI1 plasmid pilus assembly protein PilP",0.821454263263124
"2432","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00132203","IncI1 plasmid pilus assembly protein PilP",0.0854928269135758
"2433","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG00107038","Shufflon-specific DNA recombinase",0.0130941729889554
"2434","proteobacteria","strong","level2","Protein and nucleoprotein secretion system, Type IV","FIG01275912","Type-IV sectretion leader peptidase/N-methyltransferase",0.176965427156298
"2435","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2436","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00002640","Bores hole in peptidoglycan layer allowing type IV secretion complex assembly to occur (VirB1)",0.0181782820477605
"2437","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00208896","Conjugative transfer protein PSLT087",0.188690398879284
"2438","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00135373","Conjugative transfer protein PSLT093",0.734834182934137
"2439","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00041985","IncF plasmid conjugative transfer protein TraP",0.0771491139191158
"2440","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00024913","IncF plasmid conjugative transfer protein TraQ",0.146818167678704
"2441","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00019615","IncF plasmid conjugative transfer protein TraR",0.107867157271171
"2442","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01255196","IncF plasmid conjugative transfer protein TrbA",0.570454946778347
"2443","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01301236","IncF plasmid conjugative transfer protein TrbD",0.148798315408193
"2444","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00135644","IncF plasmid conjugative transfer protein TrbF",0.192296819983339
"2445","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00094966","IncF plasmid conjugative transfer protein TrbJ",0.42083997141368
"2446","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00028182","IncF plasmid conjugative transfer regulator TraJ",0.73736556071702
"2447","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG01404201","IncF plasmid conjugative transfer regulator TraY",0.73736556071702
"2448","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00105028","IncF plasmid conjugative transfer surface exclusion protein TraS",0.451984761023728
"2449","proteobacteria","strong","level2","Type III, Type IV, Type VI, ESAT secretion systems","FIG00060421","YhfA Protein in tra region of some IncF plasmids",0.60660803339536
"2450","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00055840","ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)",0.0152346505775488
"2451","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00002640","Bores hole in peptidoglycan layer allowing type IV secretion complex assembly to occur (VirB1)",0.0181782820477605
"2452","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00208896","Conjugative transfer protein PSLT087",0.188690398879284
"2453","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00135373","Conjugative transfer protein PSLT093",0.734834182934137
"2454","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00041985","IncF plasmid conjugative transfer protein TraP",0.0771491139191158
"2455","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00024913","IncF plasmid conjugative transfer protein TraQ",0.146818167678704
"2456","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00019615","IncF plasmid conjugative transfer protein TraR",0.107867157271171
"2457","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG01255196","IncF plasmid conjugative transfer protein TrbA",0.570454946778347
"2458","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG01301236","IncF plasmid conjugative transfer protein TrbD",0.148798315408193
"2459","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00135644","IncF plasmid conjugative transfer protein TrbF",0.192296819983339
"2460","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00094966","IncF plasmid conjugative transfer protein TrbJ",0.42083997141368
"2461","proteobacteria","strong","level3","Type_4_secretion_and_conjugative_transfer","FIG00028182","IncF plasmid conjugative transfer regulator TraJ",0.73736556071702
